"model","ssp","region","pop_weight","population_unit","gdp_unit","gdp_per_capita_unit","year","pop","gdp","gdp_per_capita","growth_pop","growth_gdp_per_capita","mean_growth_pop","mean_growth_gdp_per_capita"
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2070,391.9001478,32287.03486,82385.87058782426,0.05007809282291387,0.7692630175021975,0.11298896034768191,0.8801376672404659
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2075,391.3578279,33327.95905,85159.81200334129,-0.027691764962867182,0.6645118209979817,0.05007809282291387,0.7692630175021975
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2080,389.0871993,34447.25828,88533.51727318057,-0.11630873146000198,0.7800582063352879,-0.027691764962867182,0.6645118209979817
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2085,385.1790184,35400.03938,91905.41978908578,-0.20170175104740062,0.7503772433117728,-0.11630873146000198,0.7800582063352879
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2090,379.9242024,36214.09641,95319.26679383348,-0.2743518379495935,0.7321060413840286,-0.20170175104740062,0.7503772433117728
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2095,373.5491473,36944.29408,98900.75870078152,-0.33787159955402934,0.740426699155261,-0.2743518379495935,0.7321060413840286
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2100,366.0616555,37476.76909,102378.29755430366,-0.4041372557233136,0.6935508452668993,-0.33787159955402934,0.740426699155261
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2101,364.5878380593995,37582.378322204786,103081.82116618432,-0.4026145373208936,0.6871804168334573,-0.4041372557233136,0.6935508452668993
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2102,363.1250252798853,37686.3453817409,103783.38797413772,-0.4012236906475966,0.6805921742713175,-0.4026145373208936,0.6871804168334573
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2103,361.6731155755841,37788.67753715142,104482.95963887914,-0.399837412247217,0.6740690185559784,-0.4012236906475966,0.6805921742713175
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2104,360.2320076208535,37889.38146124884,105180.49662351952,-0.39845592405650093,0.6676083708302879,-0.399837412247217,0.6740690185559784
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2105,358.8016012141426,37988.46405432204,105875.96021247824,-0.3970792090791726,0.6612096455943064,-0.39845592405650093,0.6676083708302879
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2106,357.38179726206556,38085.93243228181,106569.31249454113,-0.39570725082401853,0.6548722492541286,-0.3970792090791726,0.6612096455943064
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2107,355.97249776532107,38181.79392024501,107260.51635993742,-0.394340032855968,0.6485955940005987,-0.39570725082401853,0.6548722492541286
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2108,354.57360580480963,38276.05604615163,107949.53549707346,-0.39297753879673714,0.6423790976577823,-0.394340032855968,0.6485955940005987
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2109,353.1850255279483,38368.726534452646,108636.334389031,-0.391619752324631,0.6362221836296437,-0.39297753879673714,0.6423790976577823
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2110,351.80666213518003,38459.8132998703,109320.87830983796,-0.3902666571743481,0.6301242808465597,-0.391619752324631,0.6362221836296437
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2111,350.43842186667416,38549.32444123194,110003.13332051873,-0.3889182371367858,0.6240848237123523,-0.3902666571743481,0.6301242808465597
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2112,349.0802119892155,38637.26823537876,110683.06626493174,-0.3875744760588458,0.6181032520518279,-0.3889182371367858,0.6240848237123523
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2113,347.731940783279,38723.65313115053,111360.64476540196,-0.38623535784324076,0.6121790110588194,-0.3875744760588458,0.6181032520518279
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2114,346.39351753028666,38808.48774344739,112035.8372181552,-0.38490086644830157,0.6063115512447268,-0.38623535784324076,0.6121790110588194
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2115,345.06485250004437,38891.78084736975,112708.61278856196,-0.38357098588778493,0.6005003283875504,-0.38490086644830157,0.6063115512447268
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2116,343.74585693835564,38973.54137243712,113378.94140619792,-0.38224570023068216,0.5947448034814133,-0.38357098588778493,0.6005003283875504
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2117,342.4364430548094,39053.778396886686,114046.793759728,-0.3809249936010281,0.5890444426865667,-0.38224570023068216,0.5947448034814133
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2118,341.13652401073955,39132.501142052446,114712.14129162108,-0.3796088501777111,0.5833987172798752,-0.3809249936010281,0.5890444426865667
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2119,339.8460139073531,39209.718966825385,115374.95619270236,-0.3782972541942835,0.5778071036057764,-0.3796088501777111,0.5833987172798752
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2120,338.5648277740244,39285.441362195445,116035.21139654994,-0.37699018993877254,0.5722690830277098,-0.3782972541942835,0.5778071036057764
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2121,337.2928815567534,39359.67794587571,116692.88057374251,-0.37568764175349223,0.5667841418800132,-0.37699018993877254,0.5722690830277098
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2122,336.0300921067846,39432.438457009135,117347.93812596456,-0.37438959403485605,0.5613517714202779,-0.37568764175349223,0.5667841418800132
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2123,334.77637716938494,39503.732750958414,118000.3591799756,-0.37309603123318974,0.5559714677821616,-0.37438959403485605,0.5613517714202779
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2124,333.5316553727778,39573.57079417901,118650.11958144986,-0.37180693785254504,0.550642731928654,-0.37309603123318974,0.5559714677821616
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2125,332.2958462172305,39641.96265917581,119297.1958886926,-0.37052229845051415,0.5453650696057895,-0.37180693785254504,0.550642731928654
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2126,331.06887006429395,39708.918519543455,119941.56536623916,-0.3692420976380448,0.5401379912968038,-0.37052229845051415,0.5453650696057895
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2127,329.8506481261904,39774.44864509036,120583.20597834304,-0.36796632007925567,0.5349610121767303,-0.3692420976380448,0.5401379912968038
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2128,328.64110245534897,39838.56339704672,121222.09638235808,-0.366694950491253,0.529833652067431,-0.36796632007925567,0.5349610121767303
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2129,327.4401559340852,39901.27322335628,121858.2159220219,-0.36542797364394725,0.5247554353930588,-0.366694950491253,0.529833652067431
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2130,326.24773226442335,39962.588654051855,122491.544620645,-0.3641653743598707,0.5197258911359467,-0.36542797364394725,0.5247554353930588
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2131,325.0637559580582,40022.52029671457,123122.06317421168,-0.3629071375139957,0.5147445527929196,-0.3641653743598707,0.5197258911359467
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2132,323.888152326456,40081.078832016574,123749.75294439828,-0.3616532480335536,0.5098109583320254,-0.3629071375139957,0.5147445527929196
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2133,322.72084747109056,40138.27500934703,124374.59595151388,-0.3604036908978538,0.5049246501496794,-0.3616532480335536,0.5098109583320254
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2134,321.56176827381364,40194.1196425212,124996.57486736865,-0.3591584511381042,0.5000851750282211,-0.3604036908978538,0.5049246501496794
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2135,320.410842387357,40248.62360557215,125615.6730080752,-0.35791751383723175,0.49529208409387737,-0.3591584511381042,0.5000851750282211
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2136,319.2679982259645,40301.797828625015,126231.87432678766,-0.35668086412970373,0.49054493277512723,-0.35791751383723175,0.49529208409387737
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2137,318.13316495615226,40353.65329385312,126845.1634063836,-0.3554484872013497,0.48584328076146766,-0.35668086412970373,0.49054493277512723
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2138,317.0062724875945,40404.201031515826,127455.52545209332,-0.354220368289184,0.48118669196257313,-0.3554484872013497,0.48584328076146766
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2139,315.8872514641338,40453.452116077424,128062.94628408122,-0.352996492681229,0.47657473446784726,-0.354220368289184,0.48118669196257313
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2140,314.7760332549132,40501.41766240673,128667.4123299842,-0.3517768457163387,0.47200698050636214,-0.352996492681229,0.47657473446784726
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2141,313.67254994562927,40548.10882205685,129268.91061741071,-0.3505614127840233,0.4674830064071812,-0.3517768457163387,0.47200698050636214
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2142,312.5767343299032,40593.53677962442,129867.42876640565,-0.3493501793242739,0.46300239256006287,-0.3505614127840233,0.4674830064071812
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2143,311.4885199007691,40637.712749187885,130462.95498188453,-0.3481431308273884,0.45856472337654053,-0.3493501793242739,0.46300239256006287
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2144,310.40784084227715,40680.647970824255,131055.4780460417,-0.3469402528337975,0.45416958725137563,-0.3481431308273884,0.45856472337654053
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2145,309.3346320212102,40722.35370720342,131644.98731073606,-0.34574153093389143,0.44981657652438023,-0.3469402528337975,0.45416958725137563
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2146,308.2688289789122,40762.84124025971,132231.47268985855,-0.3445469507678476,0.44550528744260554,-0.34574153093389143,0.44981657652438023
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2147,307.2103679232261,40802.12186793966,132814.92465168488,-0.3433564980254582,0.44123532012289274,-0.3445469507678476,0.44550528744260554
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2148,306.1591857205408,40840.20690102572,133395.3342112174,-0.3421701584459591,0.43700627851478274,-0.3433564980254582,0.44123532012289274
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2149,305.1152198879442,40877.107660034635,133972.69292251972,-0.34098791781785887,0.43281777036378166,-0.3421701584459591,0.43700627851478274
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2150,304.07840858548195,40912.83547219017,134546.99287104706,-0.3398097619787685,0.428669407174978,-0.34098791781785887,0.43281777036378166
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2151,303.0486906085195,40947.40166846928,135118.22666597637,-0.3386356768152319,0.42456080417700875,-0.3398097619787685,0.428669407174978
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2152,302.0260053802063,40980.817580720795,135686.38743253905,-0.3374656482625566,0.4204915802863711,-0.3386356768152319,0.42456080417700875
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2153,301.01029294404043,41013.09453885605,136251.46880435952,-0.33629966230464553,0.4164613580720758,-0.3374656482625566,0.4204915802863711
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2154,300.0014939565328,41044.24386811053,136813.4649158028,-0.33513770497382894,0.4124697637206393,-0.33629966230464553,0.4164613580720758
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2155,298.9995496799682,41074.27688637556,137372.37039433367,-0.33397976235069715,0.4085164270014119,-0.33513770497382894,0.4124697637206393
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2156,298.00440197526336,41103.20490159959,137928.18035289113,-0.33282582056393367,0.4046009812322377,-0.33397976235069715,0.4085164270014119
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2157,297.01599329491916,41131.03920925768,138480.8903822799,-0.3316758657901493,0.400723063245444,-0.33282582056393367,0.4046009812322377
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2158,296.0342666760664,41157.79108988884,139030.49654358253,-0.3305298842537162,0.39688231335415636,-0.3316758657901493,0.400723063245444
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2159,295.0591657336039,41183.471806699934,139576.9953605939,-0.3293878622266032,0.39307837531893697,-0.3305298842537162,0.39688231335415636
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2160,294.0906346534267,41208.09260323557,140120.3838122814,-0.3282497860282112,0.3893108963147424,-0.3293878622266032,0.39307837531893697
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2161,293.12861818574413,41231.66470111289,140660.65932527272,-0.3271156420252091,0.38557952689819824,-0.3282497860282112,0.3893108963147424
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2162,292.17306163848554,41254.19929782044,141197.8197663736,-0.3259854166313708,0.3818839209751872,-0.3271156420252091,0.38557952689819824
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2163,291.223910870793,41275.70756458021,141731.863435118,-0.3248590963074123,0.37822373576874807,-0.3259854166313708,0.3818839209751872
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2164,290.2811122865996,41296.200644271914,142262.78905635257,-0.3237366675608294,0.37459863178728225,-0.3248590963074123,0.37822373576874807
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2165,289.3446128282914,41315.6896494186,142790.59577285778,-0.32261811694573644,0.37100827279306514,-0.3237366675608294,0.37459863178728225
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2166,288.41435997045335,41334.18566023273,143315.2831380075,-0.3215034310627047,0.3674523257710591,-0.32261811694573644,0.37100827279306514
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2167,287.4903017136961,41351.69972272173,143836.85110846895,-0.32039259655860225,0.3639304608980254,-0.3215034310627047,0.3674523257710591
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2168,286.57238657856425,41368.24284685204,144355.30003694503,-0.319285600126434,0.3604423515119324,-0.32039259655860225,0.3639304608980254
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2169,285.6605635995233,41383.826004771,144870.6306649605,-0.3181824285051821,0.3569876740816568,-0.319285600126434,0.3604423515119324
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2170,284.75478231902565,41398.460129085295,145382.84411569405,-0.3170830684796472,0.35356610817697526,-0.3181824285051821,0.3569876740816568
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2171,283.8549927816534,41412.15611119532,145891.94188685744,-0.3159875068802901,0.3501773364388436,-0.3170830684796472,0.35356610817697526
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2172,282.96114552833706,41424.9247996843,146397.92584362367,-0.31489573058307396,0.34682104454996093,-0.3159875068802901,0.3501773364388436
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2173,282.0731915906499,41436.77699876157,146900.7982116054,-0.31380772650930716,0.34349692120561615,-0.31489573058307396,0.34682104454996093
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2174,281.1910824851755,41447.72346675874,147400.56156988506,-0.3127234816254867,0.3402046580848133,-0.31380772650930716,0.34349692120561615
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2175,280.3147702079486,41457.774914678,147897.21884409795,-0.31164298294314174,0.3369439498216743,-0.3127234816254867,0.3402046580848133
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2176,279.44420722896757,41466.942004791716,148390.77329956976,-0.3105662175186784,0.3337144939771152,-0.31164298294314174,0.3369439498216743
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2177,278.57934648677787,41475.23534929225,148881.2285345094,-0.30949317245322455,0.33051599101079443,-0.3105662175186784,0.3337144939771152
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2178,277.72014138312494,41482.6655089912,149368.58847325866,-0.3084238348924751,0.3273481442533294,-0.30949317245322455,0.33051599101079443
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2179,276.8665457776762,41489.24299206712,149852.8573595994,-0.30735819202653836,0.32421065987877995,-0.3084238348924751,0.3273481442533294
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2180,276.0185139828107,41494.97825286081,150334.03975011964,-0.3062962310897823,0.32110324687739494,-0.30735819202653836,0.32421065987877995
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2181,275.1760007584756,41499.88169071741,150812.14050763904,-0.30523793936068194,0.3180256170286206,-0.3062962310897823,0.32110324687739494
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2182,274.33896130710855,41503.96364887403,151287.1647946952,-0.3041833041616665,0.31497748487436716,-0.30523793936068194,0.3180256170286206
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2183,273.50735126862503,41507.234413392696,151759.11806709136,-0.3031323128589679,0.311958567692532,-0.3041833041616665,0.31497748487436716
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2184,272.6811267154698,41509.70421213696,152228.00606750618,-0.3020849528624694,0.3089685854707763,-0.3031323128589679,0.311958567692532
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2185,271.86024414773135,41511.383213791945,152693.83481916643,-0.3010412116255545,0.3060072608805534,-0.3020849528624694,0.3089685854707763
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2186,271.0446604883185,41512.28152692659,153156.61061958346,-0.3000010766449569,0.30307431925138556,-0.3010412116255545,0.3060072608805534
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2187,270.23433307819886,41512.4091990974,153616.34003435372,-0.29896453546061075,0.30016948854538783,-0.3000010766449569,0.30307431925138556
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2188,269.42921967169684,41511.776215992686,154073.02989102426,-0.29793157565550116,0.2972924993320357,-0.29896453546061075,0.30016948854538783
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2189,268.6292784318524,41510.392500616814,154526.6872730235,-0.2969021848555156,0.29444308476317477,-0.29793157565550116,0.2972924993320357
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2190,267.8344679258378,41508.26791251312,154977.31951365786,-0.2958763507292958,0.29162098054826985,-0.2969021848555156,0.29444308476317477
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2191,267.04474712043265,41505.4122470251,155424.93419017474,-0.2948540609880896,0.28882592492989145,-0.2958763507292958,0.29162098054826985
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2192,266.260075377556,41501.835234594866,155869.53911789213,-0.2938353033856041,0.286057658659437,-0.2948540609880896,0.28882592492989145
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2193,265.480412449855,41497.54654009805,156311.14234439525,-0.292820065717859,0.2833159249730849,-0.2938353033856041,0.286057658659437
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2194,264.7057184763489,41492.555762214375,156749.7521438007,-0.2918083358230403,0.280600469567979,-0.292820065717859,0.2833159249730849
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2195,263.93595397812805,41486.87243283322,157185.37701108796,-0.29080010158135433,0.27791104057864136,-0.2918083358230403,0.280600469567979
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2196,263.1710798541066,41480.50601649315,157618.0256564991,-0.28979535091488307,0.27524738855361114,-0.29080010158135433,0.27791104057864136
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2197,262.411057376829,41473.46590985493,158047.7070000064,-0.28879407178743904,0.27260926643230715,-0.28979535091488307,0.27524738855361114
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2198,261.6558481883285,41465.76144120699,158474.430165848,-0.28779625220442145,0.26999642952211267,-0.28879407178743904,0.27260926643230715
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2199,260.905414296038,41457.40187000277,158898.20447713233,-0.2868018802126722,0.2674086354756793,-0.28779625220442145,0.26999642952211267
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2200,260.1597180687514,41448.396386429165,159319.03945051078,-0.285810943900333,0.26484564426844864,-0.2868018802126722,0.2674086354756793
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2201,259.41872223263596,41438.754111005255,159736.94479091876,-0.2848234313967024,0.26230721817638963,-0.285810943900333,0.26484564426844864
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2202,258.6823898672939,41428.48409421068,160151.93038638547,-0.2838393308720937,0.2597931217539487,-0.2848234313967024,0.26230721817638963
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2203,257.9506844018731,41417.595316142855,160564.00630291214,-0.28285863053769333,0.2573031218122119,-0.2838393308720937,0.2597931217539487
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2204,257.22356961122625,41406.096686202494,160973.18277941886,-0.2818813186454195,0.2548369873972757,-0.28285863053769333,0.2573031218122119
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2205,256.50100961211746,41393.99704280649,161379.47022275964,-0.2809073834877815,0.2523944897688259,-0.2818813186454195,0.2548369873972757
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2206,255.78296885947623,41381.30515312772,161782.87920280595,-0.27993681339773946,0.24997540237892074,-0.2809073834877815,0.2523944897688259
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2207,255.06941214269744,41368.02971286091,162183.4204475986,-0.27896959674856464,0.24757950085097855,-0.27993681339773946,0.24997540237892074
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2208,254.36030458198707,41354.17934601398,162581.10483856744,-0.2780057219537,0.24520656295896603,-0.27896959674856464,0.24757950085097855
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2209,253.65561162475328,41339.762604724245,162975.94340581918,-0.2770451774666216,0.24285636860678614,-0.2780057219537,0.24520656295896603
"PIK GDP-32","SSP4","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2210,252.95529904204167,41324.78796909862,163367.9473234928,-0.27608795178070017,0.24052869980786373,-0.2770451774666216,0.24285636860678614
