File Description: RCMIP SSP370 effective radiative forcing scenario from 1750-2500.,,,,,,,,,,,,,,,,,
"Code Source: Extracted using default Python model version of FAIR2.0, available at https://github.com/njleach/
FAIR/tree/47c6eec031d2edcf09424394dbb86581a1b246ba",,,,,,,,,,,,,,,,,
"Paper Reference: Leach et al. 2021. ""FaIRv2.0.0: a generalized impulse response model for climate
uncertainty and future scenario exploration,"" Geoscientific Model Development. https://doi.org/10.5194/gmd-14-3007-2021",,,,,,,,,,,,,,,,,
2007,1.81841661,0.510541297,0.148581846,0.356311441,0.337,-0.056207047,0.065338444,0.020722319,-0.31297509,-0.917378369,0.081136203,-0.196318194,0.108859879,-0.051370501,1.855169459,0.057489378,1.912658837
2008,1.850271087,0.514151537,0.151377258,0.358324339,0.3395,-0.055469806,0.065800478,0.020470971,-0.293149122,-0.887111129,0.078961793,-0.196652904,0.123745303,-0.053850994,1.946474501,0.069894309,2.01636881
2009,1.873152301,0.515533713,0.153492221,0.359583397,0.342,-0.054434522,0.065977367,0.019394627,-0.280926175,-0.869620019,0.079160493,-0.196987614,0.099354301,-0.053913396,2.006325789,0.045440905,2.051766694
2010,1.909179145,0.517700915,0.156097486,0.361561445,0.3445,-0.053786247,0.066254723,0.020269285,-0.293705515,-0.902863185,0.08543309,-0.197322323,0.128702663,-0.031760564,2.013318818,0.096942098,2.110260916
2011,1.941915366,0.519651807,0.159163376,0.363376005,0.34675,-0.053214244,0.066504396,0.020810096,-0.279183212,-0.88263474,0.083330934,-0.197657033,0.093923111,0.002607527,2.088812752,0.096530637,2.185343389
2012,1.972226203,0.520446657,0.161713241,0.364760049,0.349,-0.052651069,0.06660612,0.021098108,-0.304166067,-0.913919614,0.085886939,-0.197991742,0.125955994,0.016975666,2.073008823,0.14293166,2.215940484
2013,2.011647367,0.523202194,0.164442566,0.367416302,0.35125,-0.05204911,0.06695877,0.021368501,-0.277363569,-0.880640148,0.084253309,-0.198326452,0.146669676,0.025243977,2.182159728,0.171913653,2.354073381
2014,2.038006979,0.526541837,0.167635124,0.368656161,0.3535,-0.051390868,0.067386173,0.021474257,-0.302180564,-0.911494607,0.086328369,-0.198661162,0.13015738,0.035134748,2.1658017,0.165292128,2.331093829
2015,2.072592686,0.530462445,0.171181085,0.370368109,0.354925988,-0.051127986,0.067887928,0.021911108,-0.252581922,-0.845467275,0.086136443,-0.198995871,0.117141642,0.005228425,2.327292736,0.122370067,2.449662803
2016,2.117968819,0.534082202,0.173827532,0.372433021,0.358758697,-0.051144778,0.06835118,0.022719832,-0.25099215,-0.847271701,0.087266549,-0.199330581,0.104125904,-0.031556094,2.386668622,0.07256981,2.459238432
2017,2.15632914,0.542701823,0.175873314,0.372153259,0.364948876,-0.050004421,0.069454308,0.023528556,-0.249402378,-0.849072984,0.088396655,-0.19966529,0.091110166,-0.041435449,2.445240859,0.049674717,2.494915576
2018,2.199016834,0.548398295,0.178119815,0.37271691,0.369781285,-0.049538397,0.070183336,0.024337281,-0.247812606,-0.85087114,0.089526761,-0.2,0.078094428,-0.045436423,2.503858373,0.032658006,2.536516378
2019,2.242754144,0.554207015,0.180410399,0.373360041,0.3746809,-0.049068029,0.070926729,0.025146005,-0.246222834,-0.852666187,0.090656867,-0.201311357,0.06507869,-0.04614174,2.562873693,0.01893695,2.581810643
2020,2.287518186,0.560108622,0.182744918,0.373936044,0.379639284,-0.048592028,0.071682009,0.025954729,-0.244633062,-0.85445814,0.091786973,-0.202430072,0.052062952,-0.040937502,2.623257463,0.01112545,2.634382913
2021,2.333314132,0.566094058,0.185123111,0.37448455,0.383056709,-0.048111557,0.072448018,0.026622136,-0.245286165,-0.85698741,0.092305964,-0.203538487,0.039047214,-0.004411626,2.679525059,0.034635588,2.714160647
2022,2.37983038,0.572169383,0.187541786,0.374754704,0.38653284,-0.047522672,0.07322553,0.027289544,-0.245939267,-0.859514139,0.092824955,-0.204636602,0.026031476,0.035424192,2.736556441,0.061455669,2.79801211
2023,2.426804875,0.578358834,0.189991466,0.374580404,0.390080108,-0.046793534,0.074017648,0.027956951,-0.24659237,-0.86203834,0.093343946,-0.205724417,0.013015738,0.05801273,2.793985572,0.071028468,2.86501404
2024,2.474266441,0.584645939,0.192475039,0.374118668,0.393691414,-0.046019922,0.074822264,0.028624358,-0.247245472,-0.864560024,0.093862937,-0.206801932,0,0.066868386,2.851879709,0.066868386,2.918748095
2025,2.522216165,0.591018308,0.19498642,0.373458764,0.397361421,-0.045232018,0.075637792,0.029291766,-0.247898575,-0.867079205,0.094381927,-0.207869147,0,0.044823396,2.91027362,0.044823396,2.955097016
2026,2.570681228,0.597463446,0.197534325,0.372665772,0.401084786,-0.044440415,0.076462633,0.029959173,-0.248551677,-0.869595893,0.094900918,-0.208926062,0,0.019838224,2.969238235,0.019838224,2.989076459
2027,2.619674842,0.603969488,0.200109702,0.371630752,0.404856173,-0.04364395,0.077295268,0.03062658,-0.24920478,-0.872110101,0.095419909,-0.209972677,0,-0.005599407,3.028651207,-0.005599407,3.023051799
2028,2.669183241,0.610531673,0.202715354,0.37028007,0.408673802,-0.042841016,0.078135089,0.031293987,-0.249857882,-0.874621841,0.0959389,-0.211008992,0,-0.015808752,3.088422385,-0.015808752,3.072613633
2029,2.719218543,0.617138288,0.205354055,0.368719995,0.412532361,-0.042035748,0.078980595,0.031961395,-0.250510984,-0.877131124,0.096457891,-0.212035006,0,-0.032786869,3.148650259,-0.032786869,3.11586339
2030,2.769779965,0.623781451,0.208019707,0.36703252,0.416428256,-0.041231373,0.079830779,0.032628802,-0.251164087,-0.879637962,0.096976881,-0.213050721,0,-0.041865427,3.209394218,-0.041865427,3.167528791
2031,2.820865802,0.630453342,0.210715156,0.365280288,0.420099447,-0.040430468,0.080684639,0.033105921,-0.251237504,-0.880991145,0.097336799,-0.214056146,0,-0.050798536,3.271826132,-0.050798536,3.221027596
2032,2.872296395,0.637104728,0.213434986,0.363384747,0.423779547,-0.039647061,0.081535875,0.033583041,-0.251310921,-0.882343621,0.097696717,-0.215051282,0,-0.048807785,3.334463151,-0.048807785,3.285655366
2033,2.923910156,0.643690869,0.216171023,0.361285276,0.427445403,-0.038884041,0.082378762,0.03406016,-0.251384338,-0.883695392,0.098056635,-0.216036128,0,-0.026982126,3.396998386,-0.026982126,3.37001626
2034,2.975712944,0.650209168,0.21892612,0.35906523,0.431095258,-0.038128884,0.083212965,0.034537279,-0.251457755,-0.88504646,0.098416553,-0.217010685,0,0.011297822,3.459531734,0.011297822,3.470829556
2035,3.027747627,0.656667383,0.221699961,0.356795532,0.434732663,-0.037379781,0.08403948,0.035014399,-0.251531172,-0.886396825,0.098776471,-0.217974952,0,0.015861784,3.522190785,0.015861784,3.538052569
2036,3.080018983,0.663062936,0.224489591,0.354528736,0.438355833,-0.036637416,0.084857975,0.035491518,-0.25160459,-0.887746491,0.099136389,-0.21892893,0,0.032928374,3.585024533,0.032928374,3.617952906
2037,3.132543258,0.669399993,0.227297715,0.352304562,0.44196656,-0.035903087,0.085668983,0.035968637,-0.251678007,-0.889095459,0.099496307,-0.219872618,0,0.015793526,3.648096845,0.015793526,3.663890371
2038,3.185324468,0.675679348,0.230121292,0.350152121,0.445564836,-0.035177911,0.086472608,0.036445756,-0.251751424,-0.89044373,0.099856225,-0.220806017,0,0.015107058,3.711437571,0.015107058,3.726544629
2039,3.238378071,0.681901711,0.232960194,0.34809056,0.449150652,-0.034462861,0.087268938,0.036922876,-0.251824841,-0.891791307,0.100216143,-0.221729126,0,-0.009433177,3.77508101,-0.009433177,3.765647833
2040,3.291695215,0.688064415,0.235817231,0.346134605,0.45272225,-0.033758574,0.088057633,0.037399995,-0.251898258,-0.893138191,0.100576061,-0.222641946,0,-0.032562332,3.839030436,-0.032562332,3.806468103
2041,3.345314521,0.694174875,0.23868928,0.344291632,0.456018531,-0.033065474,0.088839642,0.037730201,-0.252217962,-0.893243661,0.100507532,-0.22354689,0,-0.052797078,3.903492226,-0.052797078,3.850695147
2042,3.399108956,0.70023384,0.241573404,0.342563376,0.459304151,-0.032394775,0.089615061,0.038060406,-0.252537667,-0.893349127,0.100439003,-0.224443958,0,-0.058368667,3.96817267,-0.058368667,3.909804003
2043,3.453036504,0.706245258,0.244466604,0.340945093,0.462580869,-0.03174981,0.090384395,0.038390612,-0.252857371,-0.893454588,0.100370474,-0.225333151,0,-0.055700668,4.033024889,-0.055700668,3.977324221
2044,3.507080008,0.712212934,0.247371643,0.339434686,0.46585049,-0.031120696,0.091148131,0.038720818,-0.253177075,-0.893560045,0.100301945,-0.226214467,0,-0.043285561,4.098048371,-0.043285561,4.05476281
2045,3.561279939,0.718134096,0.250285545,0.338032376,0.469111192,-0.030504374,0.091905914,0.039051023,-0.25349678,-0.893665497,0.100233416,-0.227087908,0,-0.007147499,4.163278943,-0.007147499,4.156131445
2046,3.615618692,0.724012599,0.253208235,0.336738604,0.472364793,-0.029900024,0.092658237,0.039381229,-0.253816484,-0.893770945,0.100164887,-0.227953472,0,0.017395172,4.228706351,0.017395172,4.246101524
2047,3.67011287,0.729845659,0.256139623,0.335550297,0.475609499,-0.029307386,0.093404745,0.039711435,-0.254136189,-0.893876387,0.100096358,-0.228811161,0,0.044863616,4.294339362,0.044863616,4.339202977
2048,3.72476742,0.735637006,0.259079542,0.334466744,0.47884709,-0.028726275,0.094145914,0.040041641,-0.254455893,-0.893981826,0.100027829,-0.229660974,0,0.047497999,4.360188218,0.047497999,4.407686218
2049,3.779598076,0.741383811,0.26203084,0.33348329,0.482075786,-0.028156556,0.094881384,0.040371846,-0.254775597,-0.894087259,0.0999593,-0.230502911,0,0.025212177,4.426262011,0.025212177,4.451474188
2050,3.834597877,0.747086733,0.26498769,0.332596976,0.485295592,-0.027598107,0.095611236,0.040702052,-0.255095302,-0.894192689,0.099890771,-0.231336972,0,-0.009309483,4.49254586,-0.009309483,4.483236377
2051,3.889782116,0.752746172,0.267952881,0.331803387,0.487879581,-0.027050659,0.096335524,0.040946208,-0.254191353,-0.891409904,0.099479711,-0.232178411,0,-0.026329124,4.562095253,-0.026329124,4.535766129
2052,3.945089265,0.758384689,0.270925922,0.331088118,0.49046712,-0.026522673,0.097057135,0.041190365,-0.253287405,-0.888624237,0.09906865,-0.233027229,0,-0.042001837,4.63180972,-0.042001837,4.589807883
2053,4.000492268,0.764015217,0.273900876,0.330436692,0.493065342,-0.02601671,0.097777723,0.041434521,-0.252383456,-0.885835675,0.09865759,-0.233883425,0,-0.053238596,4.701660963,-0.053238596,4.648422367
2054,4.055996746,0.769634595,0.276877712,0.329844101,0.495672452,-0.025524608,0.098496884,0.041678677,-0.251479507,-0.883044204,0.098246529,-0.234746999,0,-0.048932065,4.771652378,-0.048932065,4.722720312
2055,4.111618974,0.775245972,0.279856305,0.32930712,0.498290226,-0.025043859,0.099215021,0.041922834,-0.250575559,-0.88024981,0.097835469,-0.235617952,0,-0.028017193,4.841804741,-0.028017193,4.813787548
2056,4.167342491,0.780843095,0.282839488,0.328821475,0.50091513,-0.024573453,0.099931334,0.04216699,-0.24967161,-0.877452481,0.097424408,-0.236496283,0,-0.002126697,4.912090585,-0.002126697,4.909963887
2057,4.223193315,0.786426088,0.285824372,0.32838504,0.50354714,-0.024112925,0.100645838,0.042411146,-0.248767661,-0.874652203,0.097013347,-0.237381993,0,-0.0013581,4.982531506,-0.0013581,4.981173407
2058,4.279176525,0.791991882,0.288813727,0.327994159,0.506184489,-0.023661935,0.101358142,0.042655303,-0.247863713,-0.871848962,0.096602287,-0.238275081,0,0.002930053,5.053126823,0.002930053,5.056056876
2059,4.335275393,0.797537707,0.291801994,0.327647036,0.508825398,-0.023220329,0.10206789,0.042899459,-0.246959764,-0.869042744,0.096191226,-0.239175547,0,0.006157066,5.12384772,0.006157066,5.130004786
2060,4.391514976,0.803066572,0.294794555,0.327340568,0.511471634,-0.022787803,0.102775467,0.043143616,-0.246055816,-0.866233535,0.095780166,-0.240083391,0,-0.015366778,5.194727008,-0.015366778,5.17936023
2061,4.447879001,0.808572731,0.29778595,0.327072289,0.514138459,-0.022364074,0.103480138,0.043400364,-0.244997714,-0.863198361,0.095353751,-0.240988462,0,-0.033606819,5.266134073,-0.033606819,5.232527254
2062,4.504371644,0.814065219,0.300781471,0.326848429,0.516812388,-0.021952924,0.10418306,0.043657113,-0.243939613,-0.860159695,0.094927336,-0.24189076,0,-0.048608513,5.33770367,-0.048608513,5.289095157
2063,4.560977015,0.819541211,0.303778325,0.326672001,0.519491658,-0.021555442,0.104883871,0.043913862,-0.242881511,-0.857117519,0.094500922,-0.242790284,0,-0.053913183,5.40941411,-0.053913183,5.355500928
2064,4.617689496,0.825006885,0.30677355,0.326538133,0.522179824,-0.021167632,0.105583361,0.044170611,-0.24182341,-0.854071815,0.094074507,-0.243687035,0,-0.055874381,5.481266476,-0.055874381,5.425392095
2065,4.674532957,0.830453227,0.309770036,0.326443643,0.524871542,-0.020788329,0.106280377,0.04442736,-0.240765308,-0.851022566,0.093648092,-0.244581012,0,-0.049443764,5.553270021,-0.049443764,5.503826257
2066,4.731481966,0.83588345,0.312764942,0.326386246,0.527568602,-0.020416801,0.10697533,0.044684109,-0.239707207,-0.847969753,0.093221677,-0.245472215,0,-0.020868064,5.625400347,-0.020868064,5.604532283
2067,4.788550182,0.841294502,0.315763678,0.326364256,0.530269213,-0.020052951,0.10766783,0.044940858,-0.238649105,-0.844913359,0.092795263,-0.246360645,0,0.004665821,5.697669722,0.004665821,5.702335543
2068,4.845741448,0.846683868,0.318758138,0.326375062,0.532971607,-0.019696379,0.108357555,0.045197607,-0.237591004,-0.841853364,0.092368848,-0.247246302,0,0.018813637,5.770067085,0.018813637,5.788880722
2069,4.903049583,0.852054354,0.321756296,0.326417247,0.535677548,-0.019346988,0.109044863,0.045454356,-0.236532902,-0.838789751,0.091942433,-0.248129185,0,0.013074195,5.842597853,0.013074195,5.855672048
2070,4.960478339,0.857397574,0.324752888,0.326489132,0.53838173,-0.019004517,0.109728681,0.045711105,-0.235474801,-0.8357225,0.091516019,-0.249009295,0,-0.002711034,5.915244356,-0.002711034,5.912533322
2071,5.018021767,0.862719521,0.327747729,0.326588591,0.541071026,-0.018668782,0.110409778,0.04595666,-0.234464925,-0.832388256,0.091016108,-0.249883476,0,-0.025223919,5.98812574,-0.025223919,5.962901821
2072,5.075673889,0.868023187,0.33074339,0.326725591,0.543763879,-0.01834242,0.111088534,0.046202216,-0.233455049,-0.829049665,0.090516197,-0.250751729,0,-0.03611803,6.061138018,-0.03611803,6.025019989
2073,5.133429081,0.873317453,0.333736888,0.326905014,0.546465638,-0.018026042,0.111766088,0.046447771,-0.232445173,-0.825706703,0.090016285,-0.251614055,0,-0.044232314,6.134292246,-0.044232314,6.090059932
2074,5.191281921,0.878599435,0.336728253,0.327122217,0.549174505,-0.017717001,0.112442069,0.046693327,-0.231435297,-0.822359344,0.089516374,-0.252470452,0,-0.056062601,6.207576007,-0.056062601,6.151513406
2075,5.249235759,0.88386349,0.339717559,0.327374259,0.551886932,-0.017414425,0.113115757,0.046938882,-0.230425421,-0.819007563,0.089016463,-0.253320921,0,-0.060880704,6.280980772,-0.060880704,6.220100068
2076,5.307284858,0.889115501,0.342701945,0.327659627,0.554606463,-0.017117864,0.113787903,0.047184438,-0.229415545,-0.815651334,0.088516552,-0.254165462,0,-0.065717797,6.354507081,-0.065717797,6.288789284
2077,5.365441662,0.894346872,0.34568691,0.327976753,0.557327789,-0.016827147,0.114457407,0.047429994,-0.22840567,-0.812290632,0.088016641,-0.255004075,0,-0.059358172,6.428156505,-0.059358172,6.368798333
2078,5.423682665,0.899560642,0.348669686,0.328323865,0.560052669,-0.016542042,0.115124659,0.047675549,-0.227395794,-0.808925431,0.08751673,-0.25583676,0,-0.041456649,6.501906439,-0.041456649,6.46044979
2079,5.482020172,0.904754203,0.351647617,0.328700005,0.562779315,-0.016262445,0.115789324,0.047921105,-0.226385918,-0.805555704,0.087016819,-0.256663517,0,-0.022094655,6.575760976,-0.022094655,6.553666321
2080,5.540439679,0.909924742,0.354626102,0.329103195,0.565505968,-0.015988169,0.116451044,0.04816666,-0.225376042,-0.802181424,0.086516908,-0.257484345,0,-0.008484703,6.649704317,-0.008484703,6.641219614
2081,5.598961869,0.915072639,0.357599713,0.329532564,0.56850245,-0.015719104,0.117109865,0.048300981,-0.224384187,-0.799433129,0.086165231,-0.258297139,0,-0.006723932,6.723411753,-0.006723932,6.716687821
2082,5.657614824,0.920161866,0.360572109,0.329982457,0.571475794,-0.015450149,0.117761178,0.048435302,-0.223392332,-0.796681765,0.085813555,-0.259101899,0,-0.007807809,6.797190943,-0.007807809,6.789383133
2083,5.716459388,0.92516247,0.363549384,0.330447897,0.574406458,-0.015179561,0.118401149,0.048569623,-0.222400477,-0.793927315,0.085461879,-0.259898623,0,-0.022223264,6.871052272,-0.022223264,6.848829009
2084,5.775479495,0.930078344,0.366526148,0.330928667,0.577296207,-0.014911621,0.119030277,0.048703944,-0.221408621,-0.791169764,0.085110202,-0.260687313,0,-0.028900414,6.944975965,-0.028900414,6.916075551
2085,5.834675244,0.934912928,0.36950757,0.331424141,0.580146819,-0.014647607,0.119649001,0.048838265,-0.220416766,-0.788409098,0.084758526,-0.261467969,0,-0.050547089,7.018971055,-0.050547089,6.968423966
2086,5.894047283,0.939670024,0.372488271,0.331933471,0.582960086,-0.014387857,0.120257808,0.048972586,-0.219424911,-0.785645301,0.08440685,-0.262240589,0,-0.062495514,7.093037721,-0.062495514,7.030542207
2087,5.953571418,0.944350338,0.375470892,0.332455737,0.585736013,-0.014132354,0.120856789,0.049106907,-0.218433056,-0.782878357,0.084055173,-0.263005175,0,-0.063466811,7.167154325,-0.063466811,7.103687515
2088,6.013256397,0.948962739,0.378455156,0.332990131,0.588479911,-0.013881101,0.121447078,0.049241228,-0.217441201,-0.78010825,0.083703497,-0.263761726,0,-0.061775836,7.241343857,-0.061775836,7.179568021
2089,6.073078434,0.953508019,0.381438426,0.333536181,0.591191789,-0.013633987,0.122028777,0.049375549,-0.216449346,-0.777334966,0.08335182,-0.264510243,0,-0.045085645,7.315580454,-0.045085645,7.270494809
2090,6.13305443,0.957989424,0.384423171,0.334093287,0.593873429,-0.013390924,0.122602302,0.04950987,-0.215457491,-0.774558488,0.083000144,-0.265250725,0,-0.017354855,7.38988843,-0.017354855,7.372533575
2091,6.193152941,0.962410255,0.387409326,0.334660468,0.596490046,-0.013151825,0.123168075,0.049640693,-0.21390391,-0.770843774,0.082611324,-0.265993843,0,0.003058789,7.465649777,0.003058789,7.468708566
2092,6.253414202,0.966773754,0.390396675,0.335246949,0.599079986,-0.012925208,0.12372651,0.049771516,-0.212350329,-0.767123185,0.082222504,-0.266739596,0,0.02957672,7.541493778,0.02957672,7.571070498
2093,6.313853835,0.971091295,0.393379614,0.335857771,0.601650347,-0.012713566,0.124279063,0.049902339,-0.210796748,-0.763396678,0.081833685,-0.267487986,0,0.01861501,7.617452972,0.01861501,7.636067982
2094,6.37445517,0.975360354,0.396365951,0.336488721,0.604199376,-0.012508998,0.124825412,0.050033162,-0.209243167,-0.759664213,0.081444865,-0.268239011,0,-0.0036516,7.693517623,-0.0036516,7.689866023
2095,6.435218401,0.979581651,0.399347956,0.337138363,0.606727054,-0.012309073,0.125365649,0.050163985,-0.207689586,-0.755925747,0.081056045,-0.268992673,0,-0.021327363,7.769682025,-0.021327363,7.748354663
2096,6.496134839,0.983763325,0.402330413,0.337805961,0.60923873,-0.012113008,0.125900814,0.050294808,-0.206136005,-0.752181238,0.080667226,-0.26974897,0,-0.04199003,7.845956894,-0.04199003,7.803966864
2097,6.557196823,0.98789803,0.405308493,0.338490261,0.611729058,-0.011920466,0.126429969,0.050425631,-0.204582425,-0.748430643,0.080278406,-0.270507903,0,-0.04904503,7.922315235,-0.04904503,7.873270204
2098,6.61839617,0.991993819,0.408286973,0.339190508,0.614203377,-0.011731338,0.126954143,0.050556454,-0.203028844,-0.744673917,0.079889586,-0.271269472,0,-0.05560091,7.998767459,-0.05560091,7.94316655
2099,6.679732278,0.996048403,0.411265884,0.339906136,0.616659906,-0.011545518,0.127473043,0.050687277,-0.201475263,-0.740911018,0.079500766,-0.272033677,0,-0.046094639,8.075308218,-0.046094639,8.029213579
2100,6.741190404,1.000062358,0.414240134,0.340636554,0.619098656,-0.011362931,0.127986744,0.0508181,-0.199921682,-0.737141899,0.079111947,-0.272800517,0,-0.024190006,8.151917868,-0.024190006,8.127727862
2101,6.802762632,1.004038453,0.417212166,0.341385611,0.620939651,-0.011183865,0.1284956,0.0508181,-0.198594235,-0.73303975,0.078551974,-0.273552019,0,0.001653369,8.227834317,0.001653369,8.229487686
2102,6.863966442,1.007690918,0.420173823,0.342080038,0.622567187,-0.011006206,0.128963038,0.0508181,-0.197266789,-0.728930402,0.077992001,-0.274288182,0,0.000227305,8.302759968,0.000227305,8.302987273
2103,6.924321061,1.01075546,0.423114311,0.342653668,0.623796313,-0.01082832,0.129355234,0.0508181,-0.195939342,-0.724813803,0.077432029,-0.275009006,0,-0.000797633,8.375655705,-0.000797633,8.374858072
2104,6.983857187,1.013285334,0.426034981,0.343119624,0.624660808,-0.01065144,0.129679004,0.0508181,-0.194611896,-0.720689895,0.076872056,-0.275714491,0,-0.011960309,8.446659373,-0.011960309,8.434699064
2105,7.042611738,1.015317585,0.42893013,0.343484184,0.625183783,-0.010476091,0.129939089,0.0508181,-0.193284449,-0.716558624,0.076312083,-0.276404637,0,-0.033190732,8.515872892,-0.033190732,8.48268216
2106,7.100599367,1.016898274,0.431803717,0.343751106,0.625395492,-0.010302489,0.130141384,0.0508181,-0.191957003,-0.712419931,0.07575211,-0.277079444,0,-0.045288409,8.583400683,-0.045288409,8.538112274
2107,7.157834044,1.018062762,0.434652514,0.343924708,0.62531905,-0.010130774,0.130290414,0.0508181,-0.190629556,-0.70827376,0.075192138,-0.277738912,0,-0.055223247,8.649320726,-0.055223247,8.594097479
2108,7.214343448,1.018843064,0.437478293,0.344008815,0.624975801,-0.009961092,0.130390276,0.0508181,-0.18930211,-0.704120051,0.074632165,-0.278383042,0,-0.056274541,8.713723669,-0.056274541,8.657449128
2109,7.270140474,1.019270958,0.440277855,0.344006945,0.62438709,-0.009793414,0.130445037,0.0508181,-0.187974663,-0.699958746,0.074072192,-0.279011832,0,-0.049857073,8.776679995,-0.049857073,8.726822922
2110,7.325231162,1.019377629,0.443052944,0.343921973,0.623574262,-0.009627761,0.130458689,0.0508181,-0.186647217,-0.695789785,0.07351222,-0.279625283,0,-0.029168046,8.838256934,-0.029168046,8.809088888
2111,7.379620855,1.019186418,0.445803079,0.343757579,0.622553334,-0.009464234,0.130434218,0.0508181,-0.18531977,-0.691613106,0.072952247,-0.280223396,0,0.014065836,8.898505323,0.014065836,8.912571159
2112,7.43332847,1.018722951,0.448527594,0.343516537,0.621342069,-0.009302799,0.130374904,0.0508181,-0.183992324,-0.687428648,0.072392274,-0.280806169,0,0.01601444,8.957492959,0.01601444,8.973507399
2113,7.486365804,1.0180102,0.451225926,0.34320282,0.6199565,-0.009143524,0.130283687,0.0508181,-0.182664877,-0.683236348,0.071832302,-0.281373604,0,0.018513371,9.015276985,0.018513371,9.033790356
2114,7.538730842,1.017070959,0.453897513,0.342818336,0.618412627,-0.008986409,0.130163484,0.0508181,-0.181337431,-0.679036142,0.071272329,-0.2819257,0,-0.006338234,9.071898508,-0.006338234,9.065560274
2115,7.590434895,1.01591759,0.456544627,0.342366616,0.616719342,-0.008831415,0.130015877,0.0508181,-0.180009984,-0.674827968,0.070712356,-0.282462456,0,-0.0136635,9.12739758,-0.0136635,9.11373408
2116,7.641482579,1.014572979,0.459161695,0.341849979,0.614892656,-0.008678612,0.129843795,0.0508181,-0.178682538,-0.670611758,0.070152384,-0.282983874,0,-0.034831408,9.181817385,-0.034831408,9.146985978
2117,7.691903693,1.013054288,0.461755607,0.34127078,0.61294502,-0.008527914,0.129649435,0.0508181,-0.177355091,-0.666387447,0.069592411,-0.283489953,0,-0.045914613,9.235228929,-0.045914613,9.189314316
2118,7.741676604,1.011371507,0.46432135,0.340632373,0.610883536,-0.008379348,0.129434075,0.0508181,-0.176027645,-0.662154968,0.069032438,-0.283980693,0,-0.053041473,9.287627329,-0.053041473,9.234585856
2119,7.790786427,1.009542145,0.466858498,0.339936687,0.608720679,-0.00823293,0.129199956,0.0508181,-0.174700198,-0.657914253,0.068472466,-0.284456094,0,-0.052798788,9.339031482,-0.052798788,9.286232694
2120,7.839243478,1.007575732,0.469371761,0.339185981,0.606463545,-0.00808861,0.128948296,0.0508181,-0.173372752,-0.653665233,0.067912493,-0.284916156,0,-0.033024766,9.389476635,-0.033024766,9.356451869
2121,7.88712118,1.005487426,0.471855597,0.338382645,0.604122808,-0.007946386,0.128681038,0.0508181,-0.172045305,-0.649407837,0.06735252,-0.28536089,0,-0.002284347,9.439060896,-0.002284347,9.436776548
2122,7.934365708,1.00328684,0.474314881,0.337528701,0.601705592,-0.007806262,0.128399409,0.0508181,-0.170717859,-0.645141995,0.066792548,-0.285790295,0,0.030437604,9.487755367,0.030437604,9.518192971
2123,7.981049535,1.000981448,0.476744394,0.33662649,0.59921723,-0.0076682,0.128104368,0.0508181,-0.169390412,-0.640867635,0.066232575,-0.286204372,0,0.011600516,9.535643519,0.011600516,9.547244036
2124,8.027057339,0.998583491,0.479149018,0.335677734,0.596666617,-0.007532162,0.127797481,0.0508181,-0.168062966,-0.636584682,0.065672602,-0.286603121,0,0.016002335,9.582639451,0.016002335,9.598641785
2125,8.072461215,0.996102987,0.481525851,0.334684559,0.594060861,-0.007398119,0.127480029,0.0508181,-0.166735519,-0.632293064,0.06511263,-0.286986541,0,-0.010791667,9.628832987,-0.010791667,9.61804132
2126,8.117330888,0.993542091,0.483874777,0.333648857,0.591401728,-0.007266083,0.127152288,0.0508181,-0.165408073,-0.627992704,0.064552657,-0.287354633,0,-0.034268455,9.674299893,-0.034268455,9.640031438
2127,8.161553356,0.99091073,0.486198286,0.332572713,0.588696369,-0.007136038,0.12681553,0.0508181,-0.164080626,-0.623683527,0.063992684,-0.287707397,0,-0.046152212,9.718950181,-0.046152212,9.672797969
2128,8.205198608,0.98821641,0.488493589,0.331457455,0.585950091,-0.00700793,0.126470714,0.0508181,-0.16275318,-0.619365453,0.063432712,-0.288044832,0,-0.055882097,9.762866283,-0.055882097,9.706984186
2129,8.248214986,0.985466411,0.490765521,0.330304634,0.583168245,-0.006881771,0.126118773,0.0508181,-0.161425733,-0.615038406,0.062872739,-0.288366939,0,-0.053345791,9.806016561,-0.053345791,9.752670769
2130,8.29073075,0.982660721,0.493006576,0.329115866,0.580350822,-0.006757496,0.125759704,0.0508181,-0.160098287,-0.610702303,0.062312766,-0.288673718,0,-0.033453805,9.848523501,-0.033453805,9.815069696
2131,8.332634906,0.97981181,0.49522393,0.327893023,0.577506741,-0.006635113,0.125395104,0.0508181,-0.15877084,-0.606357065,0.061752794,-0.288965158,0,0.018070357,9.890308232,0.018070357,9.908378589
2132,8.373936308,0.976919507,0.497415314,0.326637467,0.574635974,-0.006514566,0.125024951,0.0508181,-0.157443394,-0.602002609,0.061192821,-0.289241259,0,0.026184487,9.931378615,0.026184487,9.957563102
2133,8.414701804,0.973988816,0.499580383,0.32535113,0.571742083,-0.006395879,0.124649885,0.0508181,-0.156115947,-0.59763885,0.060632848,-0.28950202,0,0.035881055,9.971812353,0.035881055,10.00769341
2134,8.454938638,0.971024777,0.501719051,0.324034445,0.568828629,-0.006278964,0.12427055,0.0508181,-0.154788501,-0.593265703,0.060072875,-0.289747443,0,0.018984338,10.01162646,0.018984338,10.03061079
